Competitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"('Neal Maddox'"," [['Fran'"," '2:04']"," ['Helen'"," '7:45']"," ['Grace'"," '1:35']"," ['Filthy 50'"," '14:34']"," ['Fight Gone Bad'"," '505']"," ['Sprint 400m'"," '1:01']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '353 lb']"," ['Snatch'"," '295 lb']"," ['Deadlift'"," '505 lb']"," ['Back Squat'"," '510 lb']"," ['Max Pull-ups'"," '60']]"," ['Northern California'"," 'CrossFit X-treme Athletics'"," 'Male'"," '38'"," '5\'10""""""""'"," '208 lb'])"
"('Jon Pera'"," [['Fran'"," '2:13']"," ['Helen'"," '7:19']"," ['Grace'"," '1:19']"," ['Filthy 50'"," '17:29']"," ['Fight Gone Bad'"," '486']"," ['Sprint 400m'"," '0:50']"," ['Run 5k'"," '20:25']"," []"," ['Clean & Jerk'"," '350 lb']"," ['Snatch'"," '280 lb']"," ['Deadlift'"," '500 lb']"," ['Back Squat'"," '475 lb']"," ['Max Pull-ups'"," '53']]"," ['Southern California'"," 'CrossFit Foothill'"," 'CrossFit Foothill'"," '32'"," '5\'10""""""""'"," '202 lb'])"
"('Julian Alcaraz'"," [['Fran'"," '2:24']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '18:44']"," []"," ['Clean & Jerk'"," '335 lb']"," ['Snatch'"," '250 lb']"," ['Deadlift'"," '485 lb']"," ['Back Squat'"," '470 lb']"," ['Max Pull-ups'"," '55']]"," ['Southern California'"," 'CrossFit Training Yard'"," 'CrossFit Training Yard'"," '26'"," '5\'10""""""""'"," '197 lb'])"
"('Chad Melton'"," [['Fran'"," '2:22']"," ['Helen'"," '7:57']"," ['Grace'"," '1:42']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '431']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '20:04']"," []"," ['Clean & Jerk'"," '345 lb']"," ['Snatch'"," '300 lb']"," ['Deadlift'"," '565 lb']"," ['Back Squat'"," '460 lb']"," ['Max Pull-ups'"," '57']]"," ['Southern California'"," 'CrossFit 2nd Nature'"," 'Male'"," '25'"," '5\'7""""""""'"," '205 lb'])"
"('Josh Bridges'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['Southern California'"," 'Male'",," '32'"," '5\'5""""""""'"," '169 lb'])"
"('Kenneth Leverich'"," [['Fran'"," '2:08']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '355 lb']"," ['Snatch'"," '295 lb']"," ['Deadlift'"," '502 lb']"," ['Back Squat'"," '465 lb']"," ['Max Pull-ups'"," '62']]"," ['Southern California'"," 'OCCF Special Ops'"," 'Male'"," '28'"," '5\'8""""""""'"," '185 lb'])"
"('Rasmus Wisbech Andersen'"," [['Fran'"," '2:07']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '1:02']"," ['Run 5k'"," '19:50']"," []"," ['Clean & Jerk'"," '335 lb']"," ['Snatch'"," '280 lb']"," ['Deadlift'"," '485 lb']"," ['Back Squat'"," '455 lb']"," ['Max Pull-ups'"," '0']]"," ['Southern California'"," 'Invictus'"," 'CrossFit Invictus'"," '23'"," '6\'0""""""""'"," '208 lb'])"
"('Ben Alderman'"," [['Fran'"," '2:19']"," ['Helen'"," '0:00']"," ['Grace'"," '1:48']"," ['Filthy 50'"," '18:39']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '355 lb']"," ['Snatch'"," '293 lb']"," ['Deadlift'"," '515 lb']"," ['Back Squat'"," '440 lb']"," ['Max Pull-ups'"," '60']]"," ['Northern California'"," 'Iron Mile'"," 'CrossFit Iron Mile'"," '33'"," '5\'10""""""""'"," '208 lb'])"
"('Wes Piatt'"," [['Fran'"," '2:36']"," ['Helen'"," '8:11']"," ['Grace'"," '2:01']"," ['Filthy 50'"," '18:18']"," ['Fight Gone Bad'"," '434']"," ['Sprint 400m'"," '0:59']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '335 lb']"," ['Snatch'"," '275 lb']"," ['Deadlift'"," '535 lb']"," ['Back Squat'"," '425 lb']"," ['Max Pull-ups'"," '--']]"," ['Northern California'"," 'Coast Range CrossFit'"," 'Coast Range CrossFit'"," '30'"," '5\'11""""""""'"," '195 lb'])"
"('Jacob Heighes'"," [['Fran'"," '12:36']"," ['Helen'"," '7:38']"," ['Grace'"," '1:50']"," ['Filthy 50'"," '21:11']"," ['Fight Gone Bad'"," '387']"," ['Sprint 400m'"," '2:08']"," ['Run 5k'"," '30:00']"," []"," ['Clean & Jerk'"," '120 lb']"," ['Snatch'"," '85 lb']"," ['Deadlift'"," '135 lb']"," ['Back Squat'"," '225 lb']"," ['Max Pull-ups'"," '56']]"," ['Southern California'"," 'CrossFit CDR Redlands'"," 'Male'"," '24'"," '5\'10""""""""'"," '170 lb'])"
"('Ryan Hignell'"," [['Fran'"," '2:10']"," ['Helen'"," '7:20']"," ['Grace'"," '1:34']"," ['Filthy 50'"," '15:19']"," ['Fight Gone Bad'"," '392']"," ['Sprint 400m'"," '1:05']"," ['Run 5k'"," '19:59']"," []"," ['Clean & Jerk'"," '330 lb']"," ['Snatch'"," '285 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '385 lb']"," ['Max Pull-ups'"," '78']]"," ['Northern California'"," 'North Rim CrossFit'"," 'North Rim CrossFit'"," '26'"," '5\'9""""""""'"," '183 lb'])"
"('Dakota Rager'"," [['Fran'"," '2:13']"," ['Helen'"," '--']"," ['Grace'"," '1:42']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['Northern California'"," 'CrossFit 808'"," 'CrossFit 808'"," '24'"," '5\'4""""""""'"," '169 lb'])"
"('Teddy Hwang'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '325 lb']"," ['Snatch'"," '270 lb']"," ['Deadlift'"," '485 lb']"," ['Back Squat'"," '425 lb']"," ['Max Pull-ups'"," '0']]"," ['Southern California'"," 'Depot CrossFit'"," 'Depot CrossFit'"," '28'"," '5\'9""""""""'"," '188 lb'])"
"('Mark Pfeifer'"," [['Fran'"," '2:11']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:57']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '230 lb']"," ['Deadlift'"," '455 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '54']]"," ['Northern California'",," 'Male'"," '31'"," '5\'9""""""""'"," '178 lb'])"
"('Johnny Medina III'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '1:09']"," ['Run 5k'"," '21:00']"," []"," ['Clean & Jerk'"," '308 lb']"," ['Snatch'"," '260 lb']"," ['Deadlift'"," '525 lb']"," ['Back Squat'"," '455 lb']"," ['Max Pull-ups'"," '50']]"," ['Northern California'"," 'CrossFit My Heart'"," 'Male'"," '21'"," '5\'7""""""""'"," '169 lb'])"
"('Gabe Subry'"," [['Fran'"," '2:30']"," ['Helen'"," '7:50']"," ['Grace'"," '1:50']"," ['Filthy 50'"," '18:57']"," ['Fight Gone Bad'"," '457']"," ['Sprint 400m'"," '1:04']"," ['Run 5k'"," '18:31']"," []"," ['Clean & Jerk'"," '315 lb']"," ['Snatch'"," '255 lb']"," ['Deadlift'"," '500 lb']"," ['Back Squat'"," '410 lb']"," ['Max Pull-ups'"," '58']]"," ['Northern California'"," 'crossfit 209 sport'"," 'CrossFit 209 Sport'"," '34'"," '5\'9""""""""'"," '190 lb'])"
"('Josh Golden'"," [['Fran'"," '2:20']"," ['Helen'"," '8:20']"," ['Grace'"," '1:11']"," ['Filthy 50'"," '14:22']"," ['Fight Gone Bad'"," '420']"," ['Sprint 400m'"," '0:57']"," ['Run 5k'"," '100:39']"," []"," ['Clean & Jerk'"," '325 lb']"," ['Snatch'"," '240 lb']"," ['Deadlift'"," '535 lb']"," ['Back Squat'"," '455 lb']"," ['Max Pull-ups'"," '50']]"," ['Southern California'",," 'Male'"," '32'"," '5\'9""""""""'"," '194 lb'])"
"('Nickolas Pappas'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['Northern California'"," 'Sav-Up'"," 'CrossFit Sav-Up'"," '24'"," '6\'0""""""""'"," '215 lb'])"
"('Zach Baker'"," [['Fran'"," '2:13']"," ['Helen'"," '8:30']"," ['Grace'"," '2:05']"," ['Filthy 50'"," '19:25']"," ['Fight Gone Bad'"," '330']"," ['Sprint 400m'"," '1:25']"," ['Run 5k'"," '18:00']"," []"," ['Clean & Jerk'"," '325 lb']"," ['Snatch'"," '255 lb']"," ['Deadlift'"," '475 lb']"," ['Back Squat'"," '415 lb']"," ['Max Pull-ups'"," '50']]"," ['Southern California'"," 'CrossFit East County'"," 'CrossFit East County'"," '28'"," '5\'9""""""""'"," '180 lb'])"
"('Dusty Sulon'"," [['Fran'"," '2:36']"," ['Helen'"," '7:55']"," ['Grace'"," '2:24']"," ['Filthy 50'"," '17:00']"," ['Fight Gone Bad'"," '432']"," ['Sprint 400m'"," '1:07']"," ['Run 5k'"," '20:44']"," []"," ['Clean & Jerk'"," '305 lb']"," ['Snatch'"," '260 lb']"," ['Deadlift'"," '500 lb']"," ['Back Squat'"," '420 lb']"," ['Max Pull-ups'"," '46']]"," ['Northern California'"," 'Crossfit Danville'"," 'CrossFit Danville'"," '30'"," '6\'0""""""""'"," '185 lb'])"
"('Taylor Yaffee'"," [['Fran'"," '2:33']"," ['Helen'"," '7:53']"," ['Grace'"," '1:50']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '1:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '310 lb']"," ['Snatch'"," '250 lb']"," ['Deadlift'"," '500 lb']"," ['Back Squat'"," '405 lb']"," ['Max Pull-ups'"," '50']]"," ['Southern California'"," 'CrossFit Forest'"," 'CrossFit Forest'"," '23'"," '5\'11""""""""'"," '195 lb'])"
"('Kyle Zozaya'"," [['Fran'"," '2:20']"," ['Helen'"," '7:49']"," ['Grace'"," '1:50']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '325 lb']"," ['Snatch'"," '240 lb']"," ['Deadlift'"," '455 lb']"," ['Back Squat'"," '415 lb']"," ['Max Pull-ups'"," '--']]"," ['Northern California'"," 'Diablo CrossFit Anejo'"," 'Diablo CrossFit'"," '24'"," '5\'10""""""""'"," '194 lb'])"
"('Henry Lopez'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '0']]"," ['Southern California'"," 'CrossFit ATR'"," 'CrossFit ATR'"," '29'"," '5\'4""""""""'"," '165 lb'])"
"('Blair Morrison'"," [['Fran'"," '2:30']"," ['Helen'"," '6:54']"," ['Grace'"," '1:43']"," ['Filthy 50'"," '17:08']"," ['Fight Gone Bad'"," '449']"," ['Sprint 400m'"," '0:56']"," ['Run 5k'"," '18:11']"," []"," ['Clean & Jerk'"," '297 lb']"," ['Snatch'"," '255 lb']"," ['Deadlift'"," '490 lb']"," ['Back Squat'"," '450 lb']"," ['Max Pull-ups'"," '45']]"," ['Northern California'"," 'crossfit anywhere'"," 'CrossFit Anywhere'"," '33'"," '6\'0""""""""'"," '190 lb'])"
"('Tyler Wilcox'"," [['Fran'"," '2:12']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '300 lb']"," ['Snatch'"," '250 lb']"," ['Deadlift'"," '495 lb']"," ['Back Squat'"," '385 lb']"," ['Max Pull-ups'"," '--']]"," ['Northern California'"," 'CrossFit ASAP'"," 'Male'"," '24'"," '5\'10""""""""'"," '175 lb'])"
"('Reid Worthington'"," [['Fran'"," '2:19']"," ['Helen'"," '7:02']"," ['Grace'"," '1:19']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '471']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '365 lb']"," ['Snatch'"," '302 lb']"," ['Deadlift'"," '555 lb']"," ['Back Squat'"," '505 lb']"," ['Max Pull-ups'"," '47']]"," ['Southern California'"," 'LmbrJCKD'"," 'LumberYard CrossFit'"," '27'"," '6\'0""""""""'"," '208 lb'])"
"('Adam Peterson'"," [['Fran'"," '2:30']"," ['Helen'"," '7:35']"," ['Grace'"," '1:45']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '0:49']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '335 lb']"," ['Snatch'"," '265 lb']"," ['Deadlift'"," '550 lb']"," ['Back Squat'"," '455 lb']"," ['Max Pull-ups'"," '60']]"," ['Southern California'"," 'CrossFit Inferno'"," 'CrossFit Inferno'"," '29'"," '5\'11""""""""'"," '198 lb'])"
"('Will Zerlang'"," [['Fran'"," '2:24']"," ['Helen'"," '7:42']"," ['Grace'"," '2:24']"," ['Filthy 50'"," '18:00']"," ['Fight Gone Bad'"," '422']"," ['Sprint 400m'"," '1:15']"," ['Run 5k'"," '19:46']"," []"," ['Clean & Jerk'"," '295 lb']"," ['Snatch'"," '245 lb']"," ['Deadlift'"," '455 lb']"," ['Back Squat'"," '425 lb']"," ['Max Pull-ups'"," '52']]"," ['Northern California'"," 'Humboldt CrossFit'"," 'Humboldt CrossFit'"," '35'"," '5\'10""""""""'"," '187 lb'])"
"('Roy Voss'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '0']]"," ['Southern California'"," 'Fortius'"," 'CrossFit Fortius'"," '30'"," '5\'10""""""""'"," '199 lb'])"
"('Jason Carroll'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '315 lb']"," ['Snatch'"," '245 lb']"," ['Deadlift'"," '555 lb']"," ['Back Squat'"," '440 lb']"," ['Max Pull-ups'"," '--']]"," ['Southern California'"," 'LmbrJCKD'"," 'LumberYard CrossFit'"," '26'"," '5\'10""""""""'"," '185 lb'])"
"('Jonathan Jorgensen'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '0']]"," ['Northern California'"," 'Northstate CrossFit'"," 'Northstate CrossFit'"," '32'"," '5\'10""""""""'"," '185 lb'])"
"('Jordan Jiunta'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '0']]"," ['Northern California'"," 'Sundown CrossFit'"," 'Sundown CrossFit'"," '25'"," '5\'5""""""""'"," '170 lb'])"
"('Cary Hair'"," [['Fran'"," '2:20']"," ['Helen'"," '7:28']"," ['Grace'"," '1:49']"," ['Filthy 50'"," '18:23']"," ['Fight Gone Bad'"," '407']"," ['Sprint 400m'"," '0:54']"," ['Run 5k'"," '21:34']"," []"," ['Clean & Jerk'"," '315 lb']"," ['Snatch'"," '265 lb']"," ['Deadlift'"," '518 lb']"," ['Back Squat'"," '455 lb']"," ['Max Pull-ups'"," '54']]"," ['Northern California'"," 'CrossFit Santa Cruz'"," 'CrossFit Santa Cruz'"," '31'"," '6\'0""""""""'"," '191 lb'])"
"('Gregory Mountain'"," [['Fran'"," '2:06']"," ['Helen'"," '6:38']"," ['Grace'"," '1:51']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '443']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '305 lb']"," ['Snatch'"," '255 lb']"," ['Deadlift'"," '515 lb']"," ['Back Squat'"," '405 lb']"," ['Max Pull-ups'"," '70']]"," ['Southern California'"," 'CrossTown Rebels'"," 'Crosstown CrossFit'"," '31'"," '5\'6""""""""'"," '169 lb'])"
"('Troy Stinson'"," [['Fran'"," '2:29']"," ['Helen'"," '0:00']"," ['Grace'"," '1:36']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '362']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '300 lb']"," ['Snatch'"," '260 lb']"," ['Deadlift'"," '425 lb']"," ['Back Squat'"," '425 lb']"," ['Max Pull-ups'"," '50']]"," ['Northern California'"," 'Lifeworx'"," 'CrossFit Lifeworx'"," '26'"," '5\'11""""""""'"," '190 lb'])"
"('Eric Botsford'"," [['Fran'"," '2:34']"," ['Helen'"," '8:07']"," ['Grace'"," '2:30']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '420']"," ['Sprint 400m'"," '0:59']"," ['Run 5k'"," '17:19']"," []"," ['Clean & Jerk'"," '300 lb']"," ['Snatch'"," '225 lb']"," ['Deadlift'"," '430 lb']"," ['Back Squat'"," '395 lb']"," ['Max Pull-ups'"," '50']]"," ['Northern California'"," 'Good Times CrossFit'"," 'Good Times CrossFit'"," '36'"," '5\'11""""""""'"," '176 lb'])"
"('Brett Panceroff'"," [['Fran'"," '2:12']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '19:30']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:55']"," ['Run 5k'"," '19:08']"," []"," ['Clean & Jerk'"," '355 lb']"," ['Snatch'"," '255 lb']"," ['Deadlift'"," '625 lb']"," ['Back Squat'"," '515 lb']"," ['Max Pull-ups'"," '60']]"," ['Southern California'"," 'Pandemic Nation'"," 'CrossFit Pandemic'"," '29'"," '6\'0""""""""'"," '220 lb'])"
"('Ryan Starling'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '335 lb']"," ['Snatch'"," '250 lb']"," ['Deadlift'"," '520 lb']"," ['Back Squat'"," '425 lb']"," ['Max Pull-ups'"," '--']]"," ['Southern California'"," 'CrossFit CDR Redlands'"," 'Male'"," '33'"," '5\'11""""""""'"," '195 lb'])"
"('Jake Neubauer'"," [['Fran'"," '2:16']"," ['Helen'"," '7:18']"," ['Grace'"," '2:00']"," ['Filthy 50'"," '18:56']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:56']"," ['Run 5k'"," '19:34']"," []"," ['Clean & Jerk'"," '315 lb']"," ['Snatch'"," '250 lb']"," ['Deadlift'"," '500 lb']"," ['Back Squat'"," '435 lb']"," ['Max Pull-ups'"," '55']]"," ['Northern California'"," 'CrossFit StompinGround'"," 'Male'"," '34'"," '5\'9""""""""'"," '195 lb'])"
"('Scott Panchik'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '0']]"," ['Central East'"," 'CrossFit Mentality'"," 'Male'"," '28'"," '5\'9""""""""'"," '187 lb'])"
"('Jacob Heppner'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['North Central'"," 'Team 816'"," 'CrossFit 816'"," '25'"," '5\'8""""""""'"," '192 lb'])"
"('Alex Anderson'"," [['Fran'"," '0:00']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['Central East'"," 'CrossFit Ktown'"," 'Male'"," '25'"," '5\'10""""""""'"," '210 lb'])"
"('Nick Urankar'"," [['Fran'"," '2:10']"," ['Helen'"," '0:00']"," ['Grace'"," '1:24']"," ['Filthy 50'"," '15:30']"," ['Fight Gone Bad'"," '0']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '19:37']"," []"," ['Clean & Jerk'"," '390 lb']"," ['Snatch'"," '305 lb']"," ['Deadlift'"," '535 lb']"," ['Back Squat'"," '475 lb']"," ['Max Pull-ups'"," '55']]"," ['Central East'"," 'CrossFit 061'"," 'CrossFit 061'"," '31'"," '5\'10""""""""'"," '195 lb'])"
"('Graham Holmberg'"," [['Fran'"," '2:04']"," ['Helen'"," '7:04']"," ['Grace'"," '1:12']"," ['Filthy 50'"," '17:30']"," ['Fight Gone Bad'"," '433']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '19:00']"," []"," ['Clean & Jerk'"," '330 lb']"," ['Snatch'"," '270 lb']"," ['Deadlift'"," '535 lb']"," ['Back Squat'"," '440 lb']"," ['Max Pull-ups'"," '55']]"," ['Central East'"," 'Eleventh Element'"," 'CrossFit Hilliard'"," '30'"," '5\'11""""""""'"," '190 lb'])"
"('Nick Fory'"," [['Fran'"," '2:18']"," ['Helen'"," '0:00']"," ['Grace'"," '1:39']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '436']"," ['Sprint 400m'"," '1:02']"," ['Run 5k'"," '18:34']"," []"," ['Clean & Jerk'"," '275 lb']"," ['Snatch'"," '225 lb']"," ['Deadlift'"," '480 lb']"," ['Back Squat'"," '395 lb']"," ['Max Pull-ups'"," '70']]"," ['Central East'"," 'Mad City CrossFit'"," 'Male'"," '29'"," '5\'10""""""""'"," '185 lb'])"
"('Will Moorad'"," [['Fran'"," '2:12']"," ['Helen'"," '0:00']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '0:00']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '260 lb']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['Central East'"," 'CrossFit Rigged'"," 'Male'"," '26'"," '5\'9""""""""'"," '185 lb'])"
"('Cody Keathley'"," [['Fran'"," '2:37']"," ['Helen'"," '8:17']"," ['Grace'"," '2:05']"," ['Filthy 50'"," '17:58']"," ['Fight Gone Bad'"," '360']"," ['Sprint 400m'"," '1:05']"," ['Run 5k'"," '19:57']"," []"," ['Clean & Jerk'"," '0 lb']"," ['Snatch'"," '0 lb']"," ['Deadlift'"," '0 lb']"," ['Back Squat'"," '0 lb']"," ['Max Pull-ups'"," '64']]"," ['Central East'"," 'CrossFit Utility'"," 'CrossFit Utility'"," '24'"," '5\'6""""""""'"," '171 lb'])"
"('Shane McBride'"," [['Fran'"," '1:59']"," ['Helen'"," '7:32']"," ['Grace'"," '0:00']"," ['Filthy 50'"," '0:00']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '0:00']"," ['Run 5k'"," '20:34']"," []"," ['Clean & Jerk'"," '345 lb']"," ['Snatch'"," '265 lb']"," ['Deadlift'"," '515 lb']"," ['Back Squat'"," '480 lb']"," ['Max Pull-ups'"," '0']]"," ['North Central'"," 'CrossFit 557'"," 'CrossFit 557'"," '29'"," '5\'5""""""""'"," '175 lb'])"
"('Sam Dancer'"," [['Fran'"," '--']"," ['Helen'"," '--']"," ['Grace'"," '--']"," ['Filthy 50'"," '--']"," ['Fight Gone Bad'"," '--']"," ['Sprint 400m'"," '--']"," ['Run 5k'"," '--']"," []"," ['Clean & Jerk'"," '--']"," ['Snatch'"," '--']"," ['Deadlift'"," '--']"," ['Back Squat'"," '--']"," ['Max Pull-ups'"," '--']]"," ['North Central'"," 'Male'",," '28'"," '5\'10""""""""'"," '210 lb'])"
